2382,359
2383,370
2384,363
2385,402
2386,408
2387,427
2388,350
2389,401
2390,349
2391,380
2392,356
2393,379
2394,404
2395,373
2396,343
2397,357
2398,335
2399,388
2400,363
2401,351
2402,381
2403,376
2404,363
2405,367
2406,355
2407,375
2408,360
2409,398
2410,359
2411,378
2412,374
2413,340
2414,350
2415,357
2416,362
2417,356
2418,370
2419,370
2420,368
2421,346
2422,341
2423,377
2424,319
2425,352
2426,342
2427,355
2428,353
2429,368
2430,350
2431,325
2432,346
2433,364
2434,329
2435,347
2436,351
2437,352
2438,358
2439,354
2440,341
2441,397
2442,335
2443,329
2444,365
2445,359
2446,353
2447,356
2448,337
2449,335
2450,368
2451,373
2452,342
2453,358
2454,358
2455,382
2456,334
2457,353
2458,321
2459,321
2460,308
2461,327
2462,359
2463,334
2464,342
2465,344
2466,343
2467,309
2468,321
2469,354
2470,332
2471,333
2472,337
2473,311
2474,331
2475,327
2476,334
2477,323
2478,337
2479,357
2480,342
2481,329
2482,333
2483,328
2484,344
2485,327
2486,344
2487,325
2488,339
2489,325
2490,355
2491,330
2492,326
2493,565
2494,372
2495,329
2496,431
2497,333
2498,325
2499,322
2500,349
2501,327
2502,307
2503,317
2504,307
2505,308
2506,304
2507,324
2508,331
2509,304
2510,308
2511,364
2512,309
2513,345
2514,344
2515,341
2516,310
2517,306
2518,297
2519,341
2520,345
2521,276
2522,326
2523,330
2524,330
2525,342
2526,312
2527,326
2528,304
2529,324
2530,346
2531,309
2532,280
2533,290
2534,314
2535,310
2536,317
2537,297
2538,344
2539,270
2540,313
2541,308
2542,302
2543,277
2544,289
2545,290
2546,309
2547,316
2548,321
2549,334
2550,334
2551,278
2552,316
2553,306
2554,341
2555,313
2556,304
2557,314
2558,314
2559,277
2560,307
2561,302
2562,352
2563,303
2564,294
2565,287
2566,297
2567,275
2568,290
2569,277
2570,323
2571,295
2572,336
2573,301
2574,292
2575,297
2576,266
2577,308
2578,310
2579,272
2580,333
2581,340
2582,295
2583,289
2584,277
2585,261
2586,280
2587,276
2588,299
2589,282
2590,306
2591,287
2592,291
2593,292
2594,292
2595,276
2596,250
2597,271
2598,291
2599,301
2600,278
2601,299
2602,269
2603,279
2604,278
2605,269
2606,259
2607,286
2608,271
2609,273
2610,275
2611,281
2612,290
2613,273
2614,268
2615,262
2616,279
2617,282
2618,270
2619,394
2620,285
2621,275
2622,281
2623,265
2624,296
2625,287
2626,303
2627,290
2628,269
2629,336
2630,313
2631,302
2632,276
2633,275
2634,278
2635,268
2636,245
2637,258
2638,280
2639,295
2640,305
2641,308
2642,305
2643,314
2644,484
2645,340
2646,321
2647,282
2648,262
2649,301
2650,247
2651,245
2652,260
2653,319
2654,289
2655,263
2656,377
2657,277
2658,283
2659,260
2660,254
2661,283
2662,247
2663,277
